Date,Time,NetName,Addr,Token,Action,DataID,DataDetail,Cluster_x,Cluster_y
2024/05/29,17:54:15,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,10,"{""comment_id"":10,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:15,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,13,"{""comment_id"":13,""commenter_ids"":[""CLASS1-G2-NZX"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,1,"{""comment_id"":1,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,4,"{""comment_id"":4,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,7,"{""comment_id"":7,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,12,"{""comment_id"":12,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,8,"{""comment_id"":8,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,10,"{""comment_id"":10,""commenter_ids"":[""CLASS1-G1-KMZ"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:54:18,Hist_GreekMyth,UADDR_27,CLASS1-G1-KWG,update readby,13,"{""comment_id"":13,""commenter_ids"":[""CLASS1-G2-NZX"",""CLASS1-G1-KWG""]}",2,1
2024/05/29,17:56:33,Hist_GreekMyth,UADDR_15,-,left network,,,3,1
2024/05/29,16:43:57,ELA_Death,-,-,NETCREATE APPSERVER SESSION LOG for 2024/05/29 Wednesday 16:43:57,,,5,1
2024/05/29,16:43:57,ELA_Death,-,-,---,,,5,1
2024/05/29,16:43:57,ELA_Death,UADDR_01,-,joined network,,,0,0
2024/05/29,16:43:57,ELA_Death,UADDR_01,-,getdatabase,,,0,0
2024/05/29,16:46:18,ELA_Death,UADDR_01,-,left network,,,0,0
2024/05/29,16:46:19,ELA_Death,UADDR_02,-,joined network,,,4,2
2024/05/29,16:46:19,ELA_Death,UADDR_02,-,getdatabase,,,4,2
2024/05/29,16:46:27,ELA_Death,UADDR_01,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,0,0
2024/05/29,16:47:31,ELA_Death,UADDR_02,-,left network,,,4,2
2024/05/29,16:47:31,ELA_Death,UADDR_03,-,joined network,,,3,1
2024/05/29,16:47:31,ELA_Death,UADDR_03,-,getdatabase,,,3,1
2024/05/29,16:47:33,ELA_Death,UADDR_03,CLASS1-G1-82Y,select node,3,Comforting,3,1
2024/05/29,16:47:38,ELA_Death,UADDR_02,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,4,2
2024/05/29,17:07:23,ELA_Death,UADDR_03,-,left network,,,3,1
2024/05/29,17:07:23,ELA_Death,UADDR_04,-,joined network,,,3,1
2024/05/29,17:07:23,ELA_Death,UADDR_04,-,getdatabase,,,3,1
2024/05/29,17:07:24,ELA_Death,UADDR_04,-,left network,,,3,1
2024/05/29,17:07:24,ELA_Death,UADDR_05,-,joined network,,,3,1
2024/05/29,17:07:25,ELA_Death,UADDR_05,-,getdatabase,,,3,1
2024/05/29,17:07:28,ELA_Death,UADDR_03,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:07:28,ELA_Death,UADDR_05,-,left network,,,3,1
2024/05/29,17:07:33,ELA_Death,UADDR_06,-,joined network,,,3,5
2024/05/29,17:07:33,ELA_Death,UADDR_06,-,getdatabase,,,3,5
2024/05/29,17:07:36,ELA_Death,UADDR_06,-,left network,,,3,5
2024/05/29,17:07:37,ELA_Death,UADDR_07,-,joined network,,,1,4
2024/05/29,17:07:37,ELA_Death,UADDR_07,-,getdatabase,,,1,4
2024/05/29,17:07:38,ELA_Death,UADDR_05,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:07:43,ELA_Death,UADDR_06,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,5
2024/05/29,17:07:44,ELA_Death,UADDR_08,-,joined network,,,3,1
2024/05/29,17:07:44,ELA_Death,UADDR_08,-,getdatabase,,,3,1
2024/05/29,17:08:47,ELA_Death,UADDR_09,-,joined network,,,3,1
2024/05/29,17:08:47,ELA_Death,UADDR_09,-,getdatabase,,,3,1
2024/05/29,17:08:52,ELA_Death,UADDR_09,-,left network,,,3,1
2024/05/29,17:08:52,ELA_Death,UADDR_10,-,joined network,,,3,1
2024/05/29,17:08:52,ELA_Death,UADDR_10,-,getdatabase,,,3,1
2024/05/29,17:08:52,ELA_Death,UADDR_11,-,joined network,,,3,5
2024/05/29,17:08:52,ELA_Death,UADDR_11,-,getdatabase,,,3,5
2024/05/29,17:08:56,ELA_Death,UADDR_10,-,left network,,,3,1
2024/05/29,17:08:56,ELA_Death,UADDR_12,-,joined network,,,3,1
2024/05/29,17:08:56,ELA_Death,UADDR_12,-,getdatabase,,,3,1
2024/05/29,17:08:58,ELA_Death,UADDR_09,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:09:03,ELA_Death,UADDR_10,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:09:43,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,5,el Día de los Muertos,1,4
2024/05/29,17:09:48,ELA_Death,UADDR_13,-,joined network,,,3,1
2024/05/29,17:09:48,ELA_Death,UADDR_13,-,getdatabase,,,3,1
2024/05/29,17:09:51,ELA_Death,UADDR_14,-,joined network,,,3,1
2024/05/29,17:09:52,ELA_Death,UADDR_14,-,getdatabase,,,3,1
2024/05/29,17:09:56,ELA_Death,UADDR_14,-,left network,,,3,1
2024/05/29,17:09:56,ELA_Death,UADDR_15,-,joined network,,,3,1
2024/05/29,17:09:56,ELA_Death,UADDR_15,-,getdatabase,,,3,1
2024/05/29,17:09:59,ELA_Death,UADDR_13,-,left network,,,3,1
2024/05/29,17:09:59,ELA_Death,UADDR_16,-,joined network,,,1,3
2024/05/29,17:09:59,ELA_Death,UADDR_16,-,getdatabase,,,1,3
2024/05/29,17:10:03,ELA_Death,UADDR_14,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:10:07,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,5,el Día de los Muertos,3,1
2024/05/29,17:10:08,ELA_Death,UADDR_13,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:10:10,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,4,Death on the Pale Horse,3,1
2024/05/29,17:10:12,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,7,Jurassic Park,3,1
2024/05/29,17:10:18,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,1,Angel of Death,3,1
2024/05/29,17:10:28,ELA_Death,UADDR_17,-,joined network,,,3,1
2024/05/29,17:10:28,ELA_Death,UADDR_17,-,getdatabase,,,3,1
2024/05/29,17:10:31,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,3,Comforting,3,1
2024/05/29,17:10:32,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,1,Angel of Death,1,4
2024/05/29,17:10:36,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,4,Death on the Pale Horse,1,4
2024/05/29,17:10:38,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,7,Jurassic Park,1,4
2024/05/29,17:10:40,ELA_Death,UADDR_07,CLASS1-G1-82Y,select tab Nodes Table,,,1,4
2024/05/29,17:10:47,ELA_Death,UADDR_07,CLASS1-G1-82Y,"deselect tab Nodes Table, reverting to Graph",,,1,4
2024/05/29,17:10:48,ELA_Death,UADDR_08,-,left network,,,3,1
2024/05/29,17:10:48,ELA_Death,UADDR_18,-,joined network,,,2,1
2024/05/29,17:10:48,ELA_Death,UADDR_18,-,getdatabase,,,2,1
2024/05/29,17:10:52,ELA_Death,UADDR_18,CLASS1-G2-EY4,insert node,8,"{""id"":8,""label"":""Plague Doctor"",""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",2,1
2024/05/29,17:10:52,ELA_Death,UADDR_18,CLASS1-G2-EY4,select node,8,Plague Doctor,2,1
2024/05/29,17:10:53,ELA_Death,UADDR_08,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:11:06,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,8,Plague Doctor,1,4
2024/05/29,17:11:07,ELA_Death,UADDR_17,-,select tab Nodes Table,,,3,1
2024/05/29,17:11:07,ELA_Death,UADDR_18,-,left network,,,2,1
2024/05/29,17:11:07,ELA_Death,UADDR_19,-,joined network,,,1,5
2024/05/29,17:11:07,ELA_Death,UADDR_19,-,getdatabase,,,1,5
2024/05/29,17:11:09,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,5,el Día de los Muertos,1,4
2024/05/29,17:11:11,ELA_Death,UADDR_17,-,left network,,,3,1
2024/05/29,17:11:13,ELA_Death,UADDR_18,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,2,1
2024/05/29,17:11:14,ELA_Death,UADDR_20,-,joined network,,,3,5
2024/05/29,17:11:15,ELA_Death,UADDR_20,-,getdatabase,,,3,5
2024/05/29,17:11:15,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,8,Plague Doctor,1,5
2024/05/29,17:11:18,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,8,Plague Doctor,3,1
2024/05/29,17:11:18,ELA_Death,UADDR_17,-,SRV_NET  -,pong not received before time ran out -- CLIENT CONNECTION DEAD!,,3,1
2024/05/29,17:11:32,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,8,"{""id"":8,""label"":""Plague Doctor"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Image of Death"",""notes"":""https://i.natgeofe.com/n/d2ed0170-7dc3-4ff9-bd04-83e72070dd0b/plague-doctors-reference-01_3x2.jpg"",""connotation"":""Neutral"",""provenance"":[]}",1,5
2024/05/29,17:11:34,ELA_Death,UADDR_07,CLASS1-G1-82Y,cancel edit node,5,el Día de los Muertos,1,4
2024/05/29,17:11:35,ELA_Death,UADDR_19,CLASS1-G2-EY4,select tab Nodes Table,,,1,5
2024/05/29,17:11:36,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,8,Plague Doctor,1,3
2024/05/29,17:11:36,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,8,Plague Doctor,1,4
2024/05/29,17:11:37,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select tab Nodes Table,,,1,3
2024/05/29,17:11:46,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,8,Plague Doctor,3,5
2024/05/29,17:11:49,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert comment,1,"{""collection_ref"":""n8"",""comment_id"":1,""comment_id_parent"":"""",""comment_id_previous"":"""",""comment_type"":""cmt"",""comment_createtime"":1717002704293,""comment_modifytime"":1717002709039,""commenter_id"":""CLASS1-G1-82Y"",""commenter_text"":[""I bet this is Kalani!! ""]}",1,4
2024/05/29,17:11:51,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert readby,1,"{""comment_id"":1,""commenter_ids"":[""CLASS1-G1-82Y""]}",1,4
2024/05/29,17:12:05,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,8,Plague Doctor,1,4
2024/05/29,17:12:18,ELA_Death,UADDR_07,CLASS1-G1-82Y,select tab Nodes Table,,,1,4
2024/05/29,17:12:19,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,8,"{""id"":8,""label"":""Plague Doctor"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Image of Death"",""notes"":""https://i.natgeofe.com/n/d2ed0170-7dc3-4ff9-bd04-83e72070dd0b/plague-doctors-reference-01_3x2.jpg"",""connotation"":""Neutral"",""provenance"":""Kalani"",""connection"":""I teach Black Death as a class""}",1,5
2024/05/29,17:12:22,ELA_Death,UADDR_07,CLASS1-G1-82Y,sort node table,commentbtn,1,1,4
2024/05/29,17:12:27,ELA_Death,UADDR_07,CLASS1-G1-82Y,sort node table,commentbtn,-1,1,4
2024/05/29,17:12:29,ELA_Death,UADDR_07,CLASS1-G1-82Y,"deselect tab Nodes Table, reverting to Graph",,,1,4
2024/05/29,17:12:50,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,6,Awesome!,3,1
2024/05/29,17:12:54,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert comment,2,"{""collection_ref"":""n8"",""comment_id"":2,""comment_id_parent"":1,""comment_id_previous"":"""",""comment_type"":""cmt"",""comment_createtime"":1717002743844,""comment_modifytime"":1717002774008,""commenter_id"":""CLASS1-G2-EY4"",""commenter_text"":[""It is Kalani! And I added provenance to note as such.""]}",1,5
2024/05/29,17:12:55,ELA_Death,UADDR_19,CLASS1-G2-EY4,update readby,1,"{""comment_id"":1,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:12:55,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert readby,2,"{""comment_id"":2,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:12:55,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,3,Comforting,3,1
2024/05/29,17:13:04,ELA_Death,UADDR_07,CLASS1-G1-82Y,insert node,9,"{""id"":9,""label"":""Discworld Death"",""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",1,4
2024/05/29,17:13:04,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,9,Discworld Death,1,4
2024/05/29,17:13:08,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,9,Discworld Death,1,5
2024/05/29,17:13:12,ELA_Death,UADDR_12,CLASS1-G1-7PX,insert node,10,"{""id"":10,""label"":""Hades"",""provenance"":[],""createdBy"":""CLASS1-G1-7PX"",""updatedBy"":""CLASS1-G1-7PX""}",3,1
2024/05/29,17:13:12,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:13:14,ELA_Death,UADDR_16,CLASS1-G2-JZ5,insert node,11,"{""id"":11,""label"":""Thanatos"",""provenance"":[],""createdBy"":""CLASS1-G2-JZ5"",""updatedBy"":""CLASS1-G2-JZ5""}",1,3
2024/05/29,17:13:14,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,11,Thanatos,1,3
2024/05/29,17:13:21,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,8,Plague Doctor,3,5
2024/05/29,17:13:26,ELA_Death,UADDR_16,CLASS1-G2-JZ5,update node,11,"{""id"":11,""label"":""Thanatos"",""updatedBy"":""CLASS1-G2-JZ5"",""type"":""Image of Death"",""notes"":""https://www.worldhistory.org/img/r/p/1000x1200/15753.png.webp?v=1651161409"",""connotation"":""Neutral"",""provenance"":[]}",1,3
2024/05/29,17:13:37,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""I like the image of death in discworld: https://en.wikipedia.org/wiki/Death_(Discworld)\n\n![image](https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png)"",""provenance"":[]}",1,4
2024/05/29,17:13:43,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert comment,3,"{""collection_ref"":""n9"",""comment_id"":3,""comment_id_parent"":"""",""comment_id_previous"":"""",""comment_type"":""tellmemore"",""comment_createtime"":1717002790871,""comment_modifytime"":1717002823354,""commenter_id"":""CLASS1-G2-EY4"",""commenter_text"":[""Why you needed to include \""Discworld\"" in the node name.""]}",1,5
2024/05/29,17:13:44,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert readby,3,"{""comment_id"":3,""commenter_ids"":[""CLASS1-G2-EY4""]}",1,5
2024/05/29,17:13:58,ELA_Death,UADDR_15,CLASS1-G2-EP6,insert node,12,"{""id"":12,""label"":"" Grim Reaper"",""provenance"":[],""createdBy"":""CLASS1-G2-EP6"",""updatedBy"":""CLASS1-G2-EP6""}",3,1
2024/05/29,17:13:58,ELA_Death,UADDR_15,CLASS1-G2-EP6,select node,12, Grim Reaper,3,1
2024/05/29,17:13:59,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""I like the image of death in discworld: https://en.wikipedia.org/wiki/Death_(Discworld)\n\n![https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png](https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png)"",""provenance"":[]}",1,4
2024/05/29,17:14:07,ELA_Death,UADDR_12,CLASS1-G1-7PX,update node,10,"{""id"":10,""label"":""Hades"",""updatedBy"":""CLASS1-G1-7PX"",""type"":""Image of Death"",""notes"":""![image](https://www.google.com/search?q=hades+god+once+upon+a+time&tbm=isch&ved=2ahUKEwjd_4XxrbOGAxWEGWIAHfEiAC4Q2-cCegQIABAA&oq=hades+god+once+upon+a+time&gs_lp=EgNpbWciGmhhZGVzIGdvZCBvbmNlIHVwb24gYSB0aW1lSI8cUNcCWL0TcAB4AJABAZgBVqABoAmqAQIxOLgBA8gBAPgBAYoCC2d3cy13aXotaW1nwgIEECMYJ8ICBRAAGIAEwgIIEAAYgAQYsQPCAgoQABiABBhDGIoFwgINEAAYgAQYsQMYQxiKBYgGAQ&sclient=img&ei=MmJXZt2eKISziLMP8cWA8AI&bih=788&biw=1437#imgrc=CrjCDcPnJdYvhM)"",""provenance"":[]}",3,1
2024/05/29,17:14:12,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert node,13,"{""id"":13,""label"":""early modern"",""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:14:12,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,13,early modern,1,5
2024/05/29,17:14:17,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""I like the image of death in discworld: https://en.wikipedia.org/wiki/Death_(Discworld)\n\n![https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png](https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png)"",""provenance"":[]}",1,4
2024/05/29,17:14:19,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,13,"{""id"":13,""label"":""early modern"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Descriptive Words"",""connotation"":""Neutral"",""provenance"":[]}",1,5
2024/05/29,17:14:21,ELA_Death,UADDR_19,CLASS1-G2-EY4,insert edge,1,"{""id"":1,""source"":13,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G2-EY4"",""updatedBy"":""CLASS1-G2-EY4""}",1,5
2024/05/29,17:14:25,ELA_Death,UADDR_20,CLASS1-G1-82Y,insert node,14,"{""id"":14,""label"":""Mummy"",""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",3,5
2024/05/29,17:14:25,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,14,Mummy,3,5
2024/05/29,17:14:27,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,13,early modern,1,5
2024/05/29,17:14:27,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,13,early modern,1,5
2024/05/29,17:14:31,ELA_Death,UADDR_19,CLASS1-G2-EY4,update edge,1,"{""id"":1,""source"":13,""target"":8,""updatedBy"":""CLASS1-G2-EY4"",""type"":""describes"",""provenance"":[]}",1,5
2024/05/29,17:14:31,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,13,early modern,1,5
2024/05/29,17:14:46,ELA_Death,UADDR_15,CLASS1-G2-EP6,update node,12,"{""id"":12,""label"":"" Grim Reaper"",""updatedBy"":""CLASS1-G2-EP6"",""type"":""Image of Death"",""notes"":""https://cdn.britannica.com/73/191073-131-0D844C57/reaper-death.jpg"",""connotation"":""Neutral"",""provenance"":[]}",3,1
2024/05/29,17:14:50,ELA_Death,UADDR_12,CLASS1-G1-7PX,update node,10,"{""id"":10,""label"":""Hades"",""updatedBy"":""CLASS1-G1-7PX"",""type"":""Image of Death"",""notes"":""![image](https://images.app.goo.gl/VUkdy9mBZcuGqpyE7)"",""provenance"":[]}",3,1
2024/05/29,17:14:52,ELA_Death,UADDR_15,CLASS1-G2-EP6,select tab Nodes Table,,,3,1
2024/05/29,17:14:55,ELA_Death,UADDR_16,CLASS1-G2-JZ5,insert node,15,"{""id"":15,""label"":""Thanatos"",""provenance"":[],""createdBy"":""CLASS1-G2-JZ5"",""updatedBy"":""CLASS1-G2-JZ5""}",1,3
2024/05/29,17:14:55,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,15,Thanatos,1,3
2024/05/29,17:14:57,ELA_Death,UADDR_16,CLASS1-G2-JZ5,delete node,15,,1,3
2024/05/29,17:15:02,ELA_Death,UADDR_16,CLASS1-G2-JZ5,insert node,16,"{""id"":16,""label"":""Hecate"",""provenance"":[],""createdBy"":""CLASS1-G2-JZ5"",""updatedBy"":""CLASS1-G2-JZ5""}",1,3
2024/05/29,17:15:02,ELA_Death,UADDR_16,CLASS1-G2-JZ5,select node,16,Hecate,1,3
2024/05/29,17:15:04,ELA_Death,UADDR_20,CLASS1-G1-82Y,update node,14,"{""id"":14,""label"":""Mummy"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""![image](https://www.marthastewart.com/thmb/3uSYXyY6tQxkgbq1IHJvKX-iFO4=/1040x1300/filters:no_upscale()/ft_halloween00mummy_xl-ae1f5e5d14894ff19087602782eacf0f.jpg)"",""connotation"":""Negative"",""provenance"":[]}",3,5
2024/05/29,17:15:09,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""![image](https://en.wikipedia.org/wiki/Death_(Discworld)#/media/File:Death_Discworld.png)"",""provenance"":[]}",1,4
2024/05/29,17:15:10,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert node,17,"{""id"":17,""label"":""Osiris"",""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:15:10,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,17,Osiris,3,5
2024/05/29,17:15:12,ELA_Death,UADDR_15,CLASS1-G2-EP6,update node,12,"{""id"":12,""label"":"" Grim Reaper"",""updatedBy"":""CLASS1-G2-EP6"",""type"":""Image of Death"",""notes"":""![image](https://cdn.britannica.com/73/191073-131-0D844C57/reaper-death.jpg)https://cdn.britannica.com/73/191073-131-0D844C57/reaper-death.jpg"",""connotation"":""Neutral"",""provenance"":[]}",3,1
2024/05/29,17:15:13,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:15:14,ELA_Death,UADDR_16,CLASS1-G2-JZ5,update node,16,"{""id"":16,""label"":""Hecate"",""updatedBy"":""CLASS1-G2-JZ5"",""type"":""Image of Death"",""notes"":""https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Hecate_Chiaramonti_Inv1922.jpg/150px-Hecate_Chiaramonti_Inv1922.jpg"",""connotation"":""Neutral"",""provenance"":[]}",1,3
2024/05/29,17:15:16,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,17,"{""id"":17,""label"":""Osiris"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""provenance"":[]}",3,5
2024/05/29,17:15:17,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,14,Mummy,1,4
2024/05/29,17:15:17,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,14,Mummy,3,1
2024/05/29,17:15:25,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,14,Mummy,3,1
2024/05/29,17:15:27,ELA_Death,UADDR_07,CLASS1-G1-82Y,cancel edit node,14,Mummy,1,4
2024/05/29,17:15:27,ELA_Death,UADDR_11,CLASS1-G2-J9Y,insert node,18,"{""id"":18,""label"":""Hel"",""provenance"":[],""createdBy"":""CLASS1-G2-J9Y"",""updatedBy"":""CLASS1-G2-J9Y""}",3,5
2024/05/29,17:15:27,ELA_Death,UADDR_11,CLASS1-G2-J9Y,select node,18,Hel,3,5
2024/05/29,17:15:30,ELA_Death,UADDR_11,CLASS1-G2-J9Y,update node,18,"{""id"":18,""label"":""Hel"",""updatedBy"":""CLASS1-G2-J9Y"",""type"":""Image of Death"",""provenance"":[]}",3,5
2024/05/29,17:15:33,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,12, Grim Reaper,1,5
2024/05/29,17:15:36,ELA_Death,UADDR_12,CLASS1-G1-7PX,cancel edit node,14,Mummy,3,1
2024/05/29,17:15:37,ELA_Death,UADDR_07,CLASS1-G1-82Y,select node,9,Discworld Death,1,4
2024/05/29,17:15:39,ELA_Death,UADDR_19,CLASS1-G2-EY4,cancel edit node,12, Grim Reaper,1,5
2024/05/29,17:15:44,ELA_Death,UADDR_19,CLASS1-G2-EY4,select node,8,Plague Doctor,1,5
2024/05/29,17:15:58,ELA_Death,UADDR_20,CLASS1-G1-82Y,select node,14,Mummy,3,5
2024/05/29,17:16:01,ELA_Death,UADDR_12,CLASS1-G1-7PX,select node,10,Hades,3,1
2024/05/29,17:16:02,ELA_Death,UADDR_19,CLASS1-G2-EY4,update node,8,"{""id"":8,""label"":""Plague Doctor"",""updatedBy"":""CLASS1-G2-EY4"",""type"":""Image of Death"",""notes"":""![image](https://i.natgeofe.com/n/d2ed0170-7dc3-4ff9-bd04-83e72070dd0b/plague-doctors-reference-01_3x2.jpg)"",""connotation"":""Neutral"",""provenance"":""Kalani"",""connection"":""I teach Black Death as a class""}",1,5
2024/05/29,17:16:03,ELA_Death,UADDR_20,CLASS1-G1-82Y,insert edge,2,"{""id"":2,""source"":14,""attributes"":{},""provenance"":[],""createdBy"":""CLASS1-G1-82Y"",""updatedBy"":""CLASS1-G1-82Y""}",3,5
2024/05/29,17:16:05,ELA_Death,UADDR_07,CLASS1-G1-82Y,update node,9,"{""id"":9,""label"":""Discworld Death"",""updatedBy"":""CLASS1-G1-82Y"",""type"":""Image of Death"",""notes"":""![image](https://upload.wikimedia.org/wikipedia/en/b/b9/Death_Discworld.png)"",""provenance"":[]}",1,4
